TotalPeopleInBurst MaximumCodeBurstLate NumberOfChanges MaxPeopleInBurst TotalBurstSizeLate NumberCodeBurstsLate NumberOfChangesLate NumberOfChangesEarly MaxChurnInBurst MaximumCodeBurstEarly NumberCodeBurstsEarly TimeFirstBurst TotalChurnInBurst ChurnTotal MaximumCodeBurst NumberOfConsecutiveChangesEarly NumberConsecutiveChangesLate TotalBurstSizeEarly TotalBurstSize TimeMaxBurst NumberConsecutiveChanges TimeLastBurst NumberCodeBursts PeopleTotal pre NumberOfDefects TLOC GapSize BurstSize
0 0 3 0 0 0 1 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 0 13.0 1 5
0 0 4 0 0 0 1 3 0 0 0 -1 0 21 0 0 0 0 0 -1 0 -1 0 3 0 0 49.0 1 5
0 0 3 0 0 0 0 3 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 2 0 1 23.0 1 5
0 0 8 0 0 0 0 8 0 0 0 -1 0 83 0 2 0 0 0 -1 2 -1 0 5 2 0 111.0 1 5
0 0 5 0 0 0 1 4 0 0 0 -1 0 125 0 0 0 0 0 -1 0 -1 0 2 0 0 20.0 1 5
0 0 6 0 0 0 3 3 0 0 0 -1 0 181 0 0 1 0 0 -1 1 -1 0 3 0 0 112.0 1 5
0 0 4 0 0 0 1 3 0 0 0 -1 0 37 0 1 0 0 0 -1 1 -1 0 2 0 0 19.0 1 5
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 88.0 1 5
0 0 3 0 0 0 3 0 0 0 0 -1 0 9 0 0 1 0 0 -1 1 -1 0 1 0 0 21.0 1 5
0 0 4 0 0 0 1 3 0 0 0 -1 0 21 0 0 0 0 0 -1 0 -1 0 2 0 0 75.0 1 5
0 0 11 0 0 0 2 9 0 0 0 -1 0 1327 0 0 0 0 0 -1 0 -1 0 5 5 0 223.0 1 5
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 44.0 1 5
0 0 14 0 0 0 2 12 0 0 0 -1 0 2319 0 5 0 0 0 -1 5 -1 0 3 0 2 418.0 1 5
0 0 3 0 0 0 2 1 0 0 0 -1 0 20 0 0 0 0 0 -1 0 -1 0 3 0 0 24.0 1 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 0 0 0 0 -1 0 -1 0 2 0 0 26.0 1 5
0 0 9 0 0 0 3 6 0 0 0 -1 0 158 0 0 0 0 0 -1 0 -1 0 6 1 0 196.0 1 5
0 0 5 0 0 0 5 0 0 0 0 -1 0 178 0 0 3 0 0 -1 3 -1 0 3 7 0 149.0 1 5
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 56.0 1 5
0 0 3 0 0 0 2 1 0 0 0 -1 0 9 0 0 0 0 0 -1 0 -1 0 2 0 0 28.0 1 5
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 23.0 1 5
0 0 5 0 0 0 5 0 0 0 0 -1 0 622 0 0 2 0 0 -1 2 -1 0 4 0 0 22.0 1 5
0 0 4 0 0 0 1 3 0 0 0 -1 0 80 0 0 0 0 0 -1 0 -1 0 1 1 0 9.0 1 5
0 0 11 0 0 0 2 9 0 0 0 -1 0 3333 0 2 0 0 0 -1 2 -1 0 2 0 0 171.0 1 5
0 0 3 0 0 0 0 3 0 0 0 -1 0 7 0 0 0 0 0 -1 0 -1 0 3 0 0 45.0 1 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 30.0 1 5
0 0 3 0 0 0 3 0 0 0 0 -1 0 13 0 0 1 0 0 -1 1 -1 0 3 0 0 26.0 1 5
0 0 3 0 0 0 3 0 0 0 0 -1 0 83 0 0 1 0 0 -1 1 -1 0 1 0 0 14.0 1 5
0 0 5 0 0 0 5 0 0 0 0 -1 0 508 0 0 2 0 0 -1 2 -1 0 3 11 1 274.0 1 5
0 0 6 0 0 0 2 4 0 0 0 -1 0 131 0 1 0 0 0 -1 1 -1 0 2 0 0 32.0 1 5
0 0 5 0 0 0 1 4 0 0 0 -1 0 92 0 1 0 0 0 -1 1 -1 0 2 0 1 21.0 1 5
0 0 6 0 0 0 1 5 0 0 0 -1 0 97 0 0 0 0 0 -1 0 -1 0 5 2 0 125.0 1 5
0 0 4 0 0 0 4 0 0 0 0 -1 0 362 0 0 1 0 0 -1 1 -1 0 1 0 0 170.0 1 5
2 0 18 2 0 0 3 15 94 0 1 37 94 788 5 5 1 5 5 37 6 37 1 4 4 1 315.0 1 5
0 0 5 0 0 0 3 2 0 0 0 -1 0 353 0 0 0 0 0 -1 0 -1 0 2 2 0 104.0 1 5
0 0 15 0 0 0 5 10 0 0 0 -1 0 842 0 2 2 0 0 -1 4 -1 0 5 1 0 306.0 1 5
0 0 3 0 0 0 0 3 0 0 0 -1 0 23 0 0 0 0 0 -1 0 -1 0 3 0 0 29.0 1 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 9 0 0 0 0 0 -1 0 -1 0 1 0 0 11.0 1 5
0 0 3 0 0 0 0 3 0 0 0 -1 0 160 0 0 0 0 0 -1 0 -1 0 1 0 0 34.0 1 5
0 0 1 0 0 0 0 1 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 29.0 1 5
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 95.0 1 5
0 0 4 0 0 0 0 4 0 0 0 -1 0 13 0 0 0 0 0 -1 0 -1 0 3 0 0 10.0 1 5
0 0 2 0 0 0 1 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 2 0 0 44.0 1 5
0 0 4 0 0 0 1 3 0 0 0 -1 0 111 0 0 0 0 0 -1 0 -1 0 2 1 0 8.0 1 5
0 0 4 0 0 0 1 3 0 0 0 -1 0 37 0 0 0 0 0 -1 0 -1 0 2 0 0 43.0 1 5
0 0 7 0 0 0 1 6 0 0 0 -1 0 124 0 2 0 0 0 -1 2 -1 0 3 5 0 92.0 1 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 13 0 0 0 0 0 -1 0 -1 0 3 2 0 75.0 1 5
0 0 10 0 0 0 7 3 0 0 0 -1 0 143 0 1 3 0 0 -1 4 -1 0 3 4 0 41.0 1 5
0 0 4 0 0 0 4 0 0 0 0 -1 0 151 0 0 2 0 0 -1 2 -1 0 4 0 0 144.0 1 5
0 0 2 0 0 0 1 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 0 4.0 1 5
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 16.0 1 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 9 0 0 0 0 0 -1 0 -1 0 2 0 0 6.0 1 5
0 0 4 0 0 0 1 3 0 0 0 -1 0 1082 0 0 0 0 0 -1 0 -1 0 4 1 0 148.0 1 5
0 0 7 0 0 0 1 6 0 0 0 -1 0 294 0 1 0 0 0 -1 1 -1 0 2 0 0 55.0 1 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 77.0 1 5
0 0 5 0 0 0 1 4 0 0 0 -1 0 18 0 0 0 0 0 -1 0 -1 0 4 0 0 5.0 1 5
0 0 3 0 0 0 1 2 0 0 0 -1 0 164 0 0 0 0 0 -1 0 -1 0 2 0 0 11.0 1 5
0 0 6 0 0 0 0 6 0 0 0 -1 0 188 0 2 0 0 0 -1 2 -1 0 3 0 0 99.0 1 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 68 0 0 0 0 0 -1 0 -1 0 2 0 0 8.0 1 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 7 0 0 0 0 0 -1 0 -1 0 2 0 0 7.0 1 5
0 0 4 0 0 0 3 1 0 0 0 -1 0 107 0 0 1 0 0 -1 1 -1 0 3 1 0 139.0 1 5
0 0 6 0 0 0 1 5 0 0 0 -1 0 136 0 2 0 0 0 -1 2 -1 0 2 1 1 30.0 1 5
0 0 9 0 0 0 4 5 0 0 0 -1 0 145 0 2 2 0 0 -1 4 -1 0 3 3 1 42.0 1 5
0 0 5 0 0 0 1 4 0 0 0 -1 0 364 0 1 0 0 0 -1 1 -1 0 3 1 0 102.0 1 5
0 0 6 0 0 0 2 4 0 0 0 -1 0 22 0 0 0 0 0 -1 0 -1 0 5 0 0 27.0 1 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 0 63.0 1 5
6 0 23 6 0 0 10 13 1147 0 1 48 1147 2203 8 4 9 8 8 48 13 48 1 9 6 2 745.0 1 5
0 0 5 0 0 0 5 0 0 0 0 -1 0 268 0 0 3 0 0 -1 3 -1 0 1 9 1 230.0 1 5
0 0 4 0 0 0 1 3 0 0 0 -1 0 381 0 0 0 0 0 -1 0 -1 0 2 1 0 64.0 1 5
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 13.0 1 5
0 0 9 0 0 0 1 8 0 0 0 -1 0 1265 0 1 0 0 0 -1 1 -1 0 3 0 1 420.0 1 5
0 0 5 0 0 0 1 4 0 0 0 -1 0 18 0 0 0 0 0 -1 0 -1 0 4 0 0 5.0 1 5
0 0 3 0 0 0 0 3 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 2 0 0 9.0 1 5
0 0 10 0 0 0 2 8 0 0 0 -1 0 502 0 2 0 0 0 -1 2 -1 0 2 3 1 172.0 1 5
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 6.0 1 5
0 0 3 0 0 0 1 2 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 3 1 1 108.0 1 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 0 7.0 1 5
0 0 2 0 0 0 2 0 0 0 0 -1 0 44 0 0 0 0 0 -1 0 -1 0 1 0 0 73.0 1 5
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 8.0 1 5
0 0 5 0 0 0 2 3 0 0 0 -1 0 57 0 1 0 0 0 -1 1 -1 0 1 0 1 64.0 1 5
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 20.0 1 5
0 0 7 0 0 0 4 3 0 0 0 -1 0 114 0 0 1 0 0 -1 1 -1 0 4 0 0 58.0 1 5
0 0 3 0 0 0 1 2 0 0 0 -1 0 8 0 1 1 0 0 -1 2 -1 0 2 1 0 10.0 1 5
0 0 4 0 0 0 2 2 0 0 0 -1 0 9 0 1 1 0 0 -1 2 -1 0 3 1 0 9.0 1 5
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 114.0 1 5
0 0 11 0 0 0 3 8 0 0 0 -1 0 520 0 1 1 0 0 -1 2 -1 0 3 0 1 155.0 1 5
0 0 12 0 0 0 1 11 0 0 0 -1 0 1695 0 3 0 0 0 -1 3 -1 0 3 1 1 470.0 1 5
0 0 6 0 0 0 6 0 0 0 0 -1 0 263 0 0 4 0 0 -1 4 -1 0 4 0 0 52.0 1 5
0 0 3 0 0 0 2 1 0 0 0 -1 0 52 0 0 0 0 0 -1 0 -1 0 2 0 0 83.0 1 5
0 0 6 0 0 0 6 0 0 0 0 -1 0 341 0 0 2 0 0 -1 2 -1 0 4 4 0 123.0 1 5
0 0 4 0 0 0 1 3 0 0 0 -1 0 134 0 0 0 0 0 -1 0 -1 0 2 0 0 46.0 1 5
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 27.0 1 5
0 0 5 0 0 0 2 3 0 0 0 -1 0 192 0 0 0 0 0 -1 0 -1 0 4 0 0 136.0 1 5
0 0 3 0 0 0 3 0 0 0 0 -1 0 32 0 0 0 0 0 -1 0 -1 0 2 0 0 172.0 1 5
0 0 6 0 0 0 4 2 0 0 0 -1 0 118 0 0 1 0 0 -1 1 -1 0 3 1 0 132.0 1 5
0 0 3 0 0 0 0 3 0 0 0 -1 0 21 0 0 0 0 0 -1 0 -1 0 2 0 0 23.0 1 5
0 0 7 0 0 0 1 6 0 0 0 -1 0 2087 0 2 0 0 0 -1 2 -1 0 2 0 1 189.0 1 5
1 0 35 1 0 0 8 27 2550 0 1 22 2550 27179 10 16 6 10 10 22 22 22 1 3 4 8 2092.0 1 5
0 0 5 0 0 0 1 4 0 0 0 -1 0 678 0 0 0 0 0 -1 0 -1 0 3 1 0 88.0 1 5
0 0 3 0 0 0 1 2 0 0 0 -1 0 49 0 0 0 0 0 -1 0 -1 0 2 1 0 4.0 1 5
0 0 7 0 0 0 2 5 0 0 0 -1 0 569 0 0 1 0 0 -1 1 -1 0 4 1 0 179.0 1 5
0 0 4 0 0 0 2 2 0 0 0 -1 0 111 0 0 0 0 0 -1 0 -1 0 2 0 0 34.0 1 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 0 0 0 0 -1 0 -1 0 2 0 0 7.0 1 5
2 0 19 2 5 1 7 12 544 0 1 28 936 1926 7 8 5 7 12 28 13 53 2 2 5 0 363.0 1 5
0 0 6 0 0 0 3 3 0 0 0 -1 0 78 0 0 1 0 0 -1 1 -1 0 3 1 0 43.0 1 5
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 35.0 1 5
0 0 3 0 0 0 1 2 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 2 0 0 10.0 1 5
0 0 2 0 0 0 1 1 0 0 0 -1 0 25 0 0 1 0 0 -1 1 -1 0 1 0 0 14.0 1 5
0 0 3 0 0 0 0 3 0 0 0 -1 0 9 0 0 0 0 0 -1 0 -1 0 3 0 0 7.0 1 5
3 0 22 3 7 1 9 13 277 0 0 54 277 493 7 6 7 0 7 54 13 54 1 3 3 0 250.0 1 5
0 0 4 0 0 0 1 3 0 0 0 -1 0 61 0 0 0 0 0 -1 0 -1 0 1 1 0 6.0 1 5
0 0 4 0 0 0 1 3 0 0 0 -1 0 34 0 0 0 0 0 -1 0 -1 0 2 0 0 47.0 1 5
0 0 7 0 0 0 2 5 0 0 0 -1 0 196 0 1 1 0 0 -1 2 -1 0 2 1 0 68.0 1 5
0 0 2 0 0 0 2 0 0 0 0 -1 0 72 0 0 0 0 0 -1 0 -1 0 1 0 0 51.0 1 5
0 0 5 0 0 0 4 1 0 0 0 -1 0 91 0 0 1 0 0 -1 1 -1 0 3 1 0 113.0 1 5
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 92.0 1 5
0 0 5 0 0 0 0 5 0 0 0 -1 0 127 0 0 0 0 0 -1 0 -1 0 4 1 0 129.0 1 5
0 0 3 0 0 0 0 3 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 2 0 0 7.0 1 5
0 0 3 0 0 0 0 3 0 0 0 -1 0 55 0 0 0 0 0 -1 0 -1 0 1 0 0 61.0 1 5
0 0 3 0 0 0 0 3 0 0 0 -1 0 7 0 0 0 0 0 -1 0 -1 0 3 0 0 32.0 1 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 127 0 0 0 0 0 -1 0 -1 0 2 0 0 77.0 1 5
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 21.0 1 5
0 0 5 0 0 0 3 2 0 0 0 -1 0 212 0 1 0 0 0 -1 1 -1 0 2 0 0 24.0 1 5
0 0 9 0 0 0 2 7 0 0 0 -1 0 260 0 1 0 0 0 -1 1 -1 0 3 0 1 84.0 1 5
0 0 10 0 0 0 4 6 0 0 0 -1 0 87 0 3 3 0 0 -1 6 -1 0 3 2 0 94.0 1 5
0 0 10 0 0 0 4 6 0 0 0 -1 0 203 0 2 1 0 0 -1 3 -1 0 6 1 0 212.0 1 5
0 0 1 0 0 0 1 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 382.0 1 5
0 0 2 0 0 0 2 0 0 0 0 -1 0 36 0 0 0 0 0 -1 0 -1 0 1 0 0 7.0 1 5
0 0 3 0 0 0 2 1 0 0 0 -1 0 15 0 0 0 0 0 -1 0 -1 0 2 0 0 26.0 1 5
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 0 30.0 1 5
0 0 2 0 0 0 1 1 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 2 0 0 13.0 1 5
0 0 5 0 0 0 0 5 0 0 0 -1 0 193 0 1 0 0 0 -1 1 -1 0 2 0 0 6.0 1 5
0 0 7 0 0 0 4 3 0 0 0 -1 0 200 0 0 1 0 0 -1 1 -1 0 4 0 0 10.0 1 5
0 0 6 0 0 0 1 5 0 0 0 -1 0 336 0 2 0 0 0 -1 2 -1 0 2 1 0 90.0 1 5
0 0 6 0 0 0 1 5 0 0 0 -1 0 348 0 0 0 0 0 -1 0 -1 0 3 1 0 16.0 1 5
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 31.0 1 5
0 0 1 0 0 0 1 0 0 0 0 -1 0 21 0 0 0 0 0 -1 0 -1 0 1 0 0 158.0 1 5
2 0 17 2 5 1 8 9 283 0 0 51 283 1962 5 3 6 0 5 51 9 51 1 5 8 0 266.0 1 5
0 0 10 0 0 0 2 8 0 0 0 -1 0 103 0 3 0 0 0 -1 3 -1 0 3 2 0 8.0 1 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 3.0 1 5
0 0 2 0 0 0 2 0 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 1 1 0 72.0 1 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 1 1 0 4.0 1 5
0 0 15 0 0 0 1 14 0 0 0 -1 0 638 0 6 0 0 0 -1 6 -1 0 3 1 0 35.0 1 5
0 0 2 0 0 0 2 0 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 3 1 0 24.0 1 5
0 0 4 0 0 0 2 2 0 0 0 -1 0 22 0 0 0 0 0 -1 0 -1 0 2 0 0 7.0 1 5
0 0 2 0 0 0 1 1 0 0 0 -1 0 3 0 0 0 0 0 -1 0 -1 0 2 0 0 14.0 1 5
0 0 26 0 0 0 8 18 0 0 0 -1 0 4852 0 7 4 0 0 -1 11 -1 0 6 6 0 1894.0 1 5
0 0 15 0 0 0 4 11 0 0 0 -1 0 253 0 1 1 0 0 -1 2 -1 0 9 6 1 539.0 1 5
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 44.0 1 5
0 0 8 0 0 0 0 8 0 0 0 -1 0 126 0 2 0 0 0 -1 2 -1 0 2 1 0 175.0 1 5
0 0 3 0 0 0 2 1 0 0 0 -1 0 44 0 0 1 0 0 -1 1 -1 0 1 0 0 169.0 1 5
0 0 5 0 0 0 3 2 0 0 0 -1 0 103 0 0 1 0 0 -1 1 -1 0 2 0 0 6.0 1 5
4 0 25 4 0 0 7 18 178 0 1 47 178 1293 9 7 6 9 9 47 13 47 1 4 1 1 403.0 1 5
0 0 4 0 0 0 1 3 0 0 0 -1 0 175 0 0 0 0 0 -1 0 -1 0 3 0 0 9.0 1 5
0 0 8 0 0 0 2 6 0 0 0 -1 0 563 0 2 1 0 0 -1 3 -1 0 3 0 0 100.0 1 5
0 0 3 0 0 0 0 3 0 0 0 -1 0 23 0 0 0 0 0 -1 0 -1 0 3 0 0 34.0 1 5
0 0 4 0 0 0 2 2 0 0 0 -1 0 38 0 1 1 0 0 -1 2 -1 0 1 0 0 6.0 1 5
0 0 7 0 0 0 2 5 0 0 0 -1 0 293 0 1 0 0 0 -1 1 -1 0 3 0 0 49.0 1 5
0 0 6 0 0 0 1 5 0 0 0 -1 0 37 0 0 1 0 0 -1 1 -1 0 3 0 0 9.0 1 5
0 0 10 0 0 0 2 8 0 0 0 -1 0 238 0 0 0 0 0 -1 0 -1 0 4 1 0 99.0 1 5
0 0 5 0 0 0 1 4 0 0 0 -1 0 19 0 1 0 0 0 -1 1 -1 0 4 1 0 103.0 1 5
0 0 7 0 0 0 7 0 0 0 0 -1 0 301 0 0 3 0 0 -1 3 -1 0 1 0 0 388.0 1 5
0 0 9 0 0 0 4 5 0 0 0 -1 0 348 0 0 3 0 0 -1 3 -1 0 3 1 0 101.0 1 5
0 0 4 0 0 0 2 2 0 0 0 -1 0 47 0 0 0 0 0 -1 0 -1 0 2 0 0 5.0 1 5
0 0 4 0 0 0 3 1 0 0 0 -1 0 211 0 0 0 0 0 -1 0 -1 0 2 0 0 101.0 1 5
0 0 3 0 0 0 1 2 0 0 0 -1 0 17 0 1 1 0 0 -1 2 -1 0 3 2 0 25.0 1 5
0 0 2 0 0 0 2 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 2 1 0 130.0 1 5
0 0 5 0 0 0 1 4 0 0 0 -1 0 73 0 1 0 0 0 -1 1 -1 0 2 0 0 19.0 1 5
0 0 3 0 0 0 1 2 0 0 0 -1 0 107 0 1 0 0 0 -1 1 -1 0 2 0 0 257.0 1 5
0 0 6 0 0 0 4 2 0 0 0 -1 0 168 0 0 1 0 0 -1 1 -1 0 3 0 0 50.0 1 5
0 0 3 0 0 0 0 3 0 0 0 -1 0 91 0 0 0 0 0 -1 0 -1 0 3 0 0 49.0 1 5
0 0 3 0 0 0 3 0 0 0 0 -1 0 60 0 0 0 0 0 -1 0 -1 0 1 0 0 26.0 1 5
0 0 4 0 0 0 1 3 0 0 0 -1 0 95 0 0 0 0 0 -1 0 -1 0 2 1 0 5.0 1 5
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 31.0 1 5
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 90.0 1 5
0 0 3 0 0 0 3 0 0 0 0 -1 0 32 0 0 0 0 0 -1 0 -1 0 2 0 0 82.0 1 5
0 0 3 0 0 0 0 3 0 0 0 -1 0 212 0 0 0 0 0 -1 0 -1 0 3 2 0 105.0 1 5
0 0 3 0 0 0 1 2 0 0 0 -1 0 225 0 0 0 0 0 -1 0 -1 0 2 1 0 51.0 1 5
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 14.0 1 5
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 9.0 1 5
0 0 7 0 0 0 2 5 0 0 0 -1 0 190 0 1 1 0 0 -1 2 -1 0 2 1 0 65.0 1 5
0 0 20 0 0 0 4 16 0 0 0 -1 0 673 0 4 2 0 0 -1 6 -1 0 3 2 0 92.0 1 5
0 0 9 0 0 0 2 7 0 0 0 -1 0 289 0 1 1 0 0 -1 2 -1 0 2 0 1 46.0 1 5
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 18.0 1 5
0 0 3 0 0 0 1 2 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 3 1 0 27.0 1 5
0 0 6 0 0 0 6 0 0 0 0 -1 0 462 0 0 3 0 0 -1 3 -1 0 1 0 0 621.0 1 5
0 0 5 0 0 0 1 4 0 0 0 -1 0 18 0 0 0 0 0 -1 0 -1 0 4 0 0 5.0 1 5
2 0 14 2 5 1 6 8 362 0 0 53 362 663 5 4 4 0 5 53 8 53 1 2 3 0 235.0 1 5
0 0 4 0 0 0 1 3 0 0 0 -1 0 19 0 1 0 0 0 -1 1 -1 0 2 1 1 25.0 1 5
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 8.0 1 5
0 0 7 0 0 0 1 6 0 0 0 -1 0 152 0 2 0 0 0 -1 2 -1 0 3 0 2 80.0 1 5
0 0 7 0 0 0 1 6 0 0 0 -1 0 150 0 0 0 0 0 -1 0 -1 0 3 1 0 38.0 1 5
3 0 9 3 0 0 6 3 543 0 1 47 543 582 5 2 4 5 5 47 6 47 1 4 3 4 200.0 1 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 0 0 0 0 -1 0 -1 0 1 0 0 8.0 1 5
0 0 5 0 0 0 5 0 0 0 0 -1 0 53 0 0 2 0 0 -1 2 -1 0 2 0 0 7.0 1 5
0 0 1 0 0 0 1 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 16.0 1 5
0 0 7 0 0 0 3 4 0 0 0 -1 0 107 0 0 0 0 0 -1 0 -1 0 4 1 0 197.0 1 5
4 0 24 4 0 0 9 15 465 9 2 39 543 913 9 10 8 17 17 48 18 48 2 4 34 2 282.0 1 5
0 0 4 0 0 0 1 3 0 0 0 -1 0 126 0 0 0 0 0 -1 0 -1 0 2 0 0 5.0 1 5
0 0 15 0 0 0 4 11 0 0 0 -1 0 3289 0 4 2 0 0 -1 6 -1 0 3 1 1 373.0 1 5
3 0 7 3 5 1 7 0 402 0 0 54 402 997 5 0 4 0 5 54 4 54 1 3 1 1 828.0 1 5
0 0 4 0 0 0 1 3 0 0 0 -1 0 22 0 0 0 0 0 -1 0 -1 0 4 1 0 38.0 1 5
0 0 3 0 0 0 0 3 0 0 0 -1 0 15 0 0 0 0 0 -1 0 -1 0 1 3 0 17.0 1 5
8 0 33 7 0 0 10 23 1682 15 2 26 1812 2973 15 13 9 21 21 44 22 44 2 10 27 2 833.0 1 5
0 0 2 0 0 0 2 0 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 2 0 0 69.0 1 5
0 0 4 0 0 0 1 3 0 0 0 -1 0 60 0 0 0 0 0 -1 0 -1 0 2 1 0 95.0 1 5
2 0 8 2 0 0 6 2 538 0 1 48 538 540 7 1 5 7 7 48 6 48 1 2 7 1 367.0 1 5
0 0 5 0 0 0 3 2 0 0 0 -1 0 63 0 1 1 0 0 -1 2 -1 0 2 5 0 58.0 1 5
0 0 2 0 0 0 2 0 0 0 0 -1 0 268 0 0 0 0 0 -1 0 -1 0 3 1 0 43.0 1 5
0 0 4 0 0 0 4 0 0 0 0 -1 0 51 0 0 1 0 0 -1 1 -1 0 3 0 1 48.0 1 5
0 0 18 0 0 0 5 13 0 0 0 -1 0 1203 0 5 1 0 0 -1 6 -1 0 4 12 0 494.0 1 5
0 0 5 0 0 0 2 3 0 0 0 -1 0 32 0 0 0 0 0 -1 0 -1 0 3 1 0 19.0 1 5
0 0 2 0 0 0 1 1 0 0 0 -1 0 3 0 0 1 0 0 -1 1 -1 0 1 0 0 12.0 1 5
0 0 2 0 0 0 1 1 0 0 0 -1 0 5 0 0 0 0 0 -1 0 -1 0 2 0 0 21.0 1 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 2 0 0 5.0 1 5
0 0 3 0 0 0 1 2 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 2 0 0 7.0 1 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 2 0 0 7.0 1 5
0 0 8 0 0 0 2 6 0 0 0 -1 0 111 0 1 0 0 0 -1 1 -1 0 2 6 0 40.0 1 5
0 0 7 0 0 0 4 3 0 0 0 -1 0 56 0 0 0 0 0 -1 0 -1 0 2 5 0 58.0 1 5
