TotalPeopleInBurst MaximumCodeBurstLate NumberOfChanges MaxPeopleInBurst TotalBurstSizeLate NumberCodeBurstsLate NumberOfChangesLate NumberOfChangesEarly MaxChurnInBurst MaximumCodeBurstEarly NumberCodeBurstsEarly TimeFirstBurst TotalChurnInBurst ChurnTotal MaximumCodeBurst NumberOfConsecutiveChangesEarly NumberConsecutiveChangesLate TotalBurstSizeEarly TotalBurstSize TimeMaxBurst NumberConsecutiveChanges TimeLastBurst NumberCodeBursts PeopleTotal pre NumberOfDefects TLOC GapSize BurstSize
0 0 4 0 0 0 2 2 0 0 0 -1 0 22 0 0 0 0 0 -1 0 -1 0 4 0 0 17.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 3 0 0 0 0 0 -1 0 -1 0 1 0 0 17.0 3 3
2 0 11 2 0 0 5 6 281 0 1 51 281 347 5 1 4 5 5 51 5 51 1 5 1 0 141.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 1 0 0 80.0 3 3
1 0 4 1 3 1 4 0 23 0 0 54 23 25 3 0 2 0 3 54 2 54 1 1 0 0 187.0 3 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 86 0 1 0 0 0 -1 1 -1 0 2 0 0 81.0 3 3
3 0 18 3 5 1 7 11 279 6 2 22 419 444 6 7 6 11 16 46 13 58 3 3 10 6 436.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 7 0 0 0 0 0 -1 0 -1 0 1 0 0 6.0 3 3
0 0 7 0 0 0 3 4 0 0 0 -1 0 30 0 1 0 0 0 -1 1 -1 0 4 1 0 143.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 20 0 0 0 0 0 -1 0 -1 0 1 0 0 30.0 3 3
0 0 6 0 0 0 3 3 0 0 0 -1 0 46 0 1 1 0 0 -1 2 -1 0 4 0 0 44.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 91 0 0 0 0 0 -1 0 -1 0 1 0 0 98.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 12.0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 44 0 0 0 0 0 -1 0 -1 0 2 0 0 38.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 0 40.0 3 3
0 0 3 0 0 0 3 0 0 0 0 -1 0 11 0 0 1 0 0 -1 1 -1 0 1 0 0 29.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 1 0 139.0 3 3
3 0 5 3 3 1 4 1 52 0 0 55 52 56 3 0 2 0 3 55 2 55 1 4 0 0 44.0 3 3
0 0 3 0 0 0 3 0 0 0 0 -1 0 52 0 0 1 0 0 -1 1 -1 0 2 0 0 12.0 3 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 17 0 1 0 0 0 -1 1 -1 0 5 0 0 15.0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 7 0 1 0 0 0 -1 1 -1 0 1 1 0 26.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 1 0 0 4.0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 3 0 0 0 0 0 -1 0 -1 0 1 0 0 53.0 3 3
1 0 8 1 0 0 3 5 322 0 1 24 322 477 3 2 1 3 3 24 3 24 1 2 0 0 367.0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 149 0 1 0 0 0 -1 1 -1 0 2 1 0 21.0 3 3
3 0 3 3 0 0 1 2 47 0 1 51 47 47 3 1 1 3 3 51 2 51 1 3 0 0 9.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 1 0 93.0 3 3
1 0 9 1 0 0 2 7 199 0 1 14 199 317 3 3 0 3 3 14 3 14 1 3 0 0 179.0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 21 0 0 1 0 0 -1 1 -1 0 2 0 0 129.0 3 3
5 0 8 5 0 0 7 1 278 0 1 51 278 278 8 0 7 8 8 51 7 51 1 5 2 2 63.0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 24 0 0 0 0 0 -1 0 -1 0 2 0 0 60.0 3 3
0 0 6 0 0 0 3 3 0 0 0 -1 0 17 0 1 0 0 0 -1 1 -1 0 3 0 0 6.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 116.0 3 3
5 0 16 5 0 0 5 11 1010 0 1 35 1010 1010 16 10 5 16 16 35 15 35 1 5 3 0 402.0 3 3
2 0 4 2 4 1 4 0 50 0 0 57 50 50 4 0 3 0 4 57 3 57 1 2 0 0 49.0 3 3
1 0 6 1 5 1 6 0 58 0 0 53 58 62 5 0 4 0 5 53 4 53 1 1 2 0 52.0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 2 0 0 14.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 1 32.0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 16 0 0 0 0 0 -1 0 -1 0 2 0 0 8.0 3 3
3 0 16 3 3 1 4 12 191 4 3 7 451 1369 4 8 2 10 13 7 10 55 4 3 1 0 524.0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 26 0 0 0 0 0 -1 0 -1 0 1 0 0 4.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 1 0 8.0 3 3
0 0 6 0 0 0 2 4 0 0 0 -1 0 105 0 0 0 0 0 -1 0 -1 0 4 0 0 52.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 41 0 0 0 0 0 -1 0 -1 0 2 0 0 157.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 3 0 0 0 0 0 -1 0 -1 0 1 0 0 6.0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 1 0 0 10.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 223 0 0 0 0 0 -1 0 -1 0 1 0 0 60.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 41.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 62.0 3 3
3 0 8 3 0 0 3 5 486 0 1 43 486 486 8 4 3 8 8 43 7 43 1 3 6 1 173.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 17.0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 15 0 0 0 0 0 -1 0 -1 0 2 0 1 6.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 2 0 0 1 0 0 -1 1 -1 0 1 0 0 23.0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 57 0 1 0 0 0 -1 1 -1 0 1 0 0 34.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 9.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 29.0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 328 0 0 0 0 0 -1 0 -1 0 4 0 0 72.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 7 0 0 0 0 0 -1 0 -1 0 2 0 0 27.0 3 3
0 0 4 0 0 0 4 0 0 0 0 -1 0 227 0 0 2 0 0 -1 2 -1 0 2 0 0 133.0 3 3
1 0 10 1 0 0 4 6 16 0 1 48 16 128 3 2 2 3 3 48 4 48 1 2 1 0 50.0 3 3
2 0 20 2 0 0 6 14 355 7 3 12 725 787 7 8 5 15 15 50 13 50 3 3 3 0 336.0 3 3
0 0 6 0 0 0 2 4 0 0 0 -1 0 813 0 2 0 0 0 -1 2 -1 0 4 2 1 119.0 3 3
2 0 16 2 0 0 3 13 422 0 1 22 422 728 11 11 0 11 11 22 11 22 1 2 2 2 119.0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 70 0 0 0 0 0 -1 0 -1 0 3 1 0 133.0 3 3
5 0 13 3 0 0 6 7 199 6 2 20 287 485 6 4 5 10 10 51 9 51 2 5 2 3 175.0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 1 0 0 46.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 19.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 6.0 3 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 18 0 0 1 0 0 -1 1 -1 0 2 2 0 75.0 3 3
0 0 5 0 0 0 4 1 0 0 0 -1 0 31 0 0 1 0 0 -1 1 -1 0 3 0 0 17.0 3 3
4 0 13 4 0 0 5 8 705 0 1 46 705 723 11 5 5 11 11 46 10 46 1 5 0 0 61.0 3 3
4 0 15 3 0 0 3 12 69 4 2 2 117 307 4 6 1 7 7 32 7 32 2 7 2 1 576.0 3 3
2 0 28 2 0 0 8 20 232 13 3 12 450 484 13 15 7 23 23 42 22 42 3 2 8 5 472.0 3 3
0 0 3 0 0 0 3 0 0 0 0 -1 0 53 0 0 1 0 0 -1 1 -1 0 1 0 0 40.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 1 0 4.0 3 3
2 0 5 2 0 0 2 3 232 0 1 51 232 234 3 1 1 3 3 51 2 51 1 2 2 0 150.0 3 3
2 0 20 2 0 0 8 12 916 0 1 42 916 981 16 8 8 16 16 42 16 42 1 2 19 10 597.0 3 3
4 0 9 4 0 0 2 7 35 0 1 1 35 57 3 4 0 3 3 1 4 1 1 5 0 0 349.0 3 3
1 0 7 1 0 0 1 6 256 0 1 36 256 272 6 5 0 6 6 36 5 36 1 1 0 0 95.0 3 3
0 0 9 0 0 0 3 6 0 0 0 -1 0 278 0 1 1 0 0 -1 2 -1 0 3 1 0 115.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 1 0 0 12.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 50.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 1 0 0 102.0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 265 0 0 0 0 0 -1 0 -1 0 6 0 0 267.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 6.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 1 0 0 8.0 3 3
0 0 5 0 0 0 3 2 0 0 0 -1 0 110 0 0 1 0 0 -1 1 -1 0 4 0 0 613.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 19.0 3 3
2 0 5 2 0 0 2 3 29 0 1 43 29 52 3 2 0 3 3 43 2 43 1 2 0 0 29.0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 40 0 0 0 0 0 -1 0 -1 0 3 0 0 36.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 5 0 0 0 0 0 -1 0 -1 0 1 0 0 10.0 3 3
2 0 7 2 3 1 3 4 74 0 0 54 74 275 3 1 2 0 3 54 3 54 1 2 2 0 9.0 3 3
4 0 22 3 8 1 8 14 543 0 1 42 755 999 9 10 7 9 17 42 17 55 2 4 7 2 479.0 3 3
0 0 11 0 0 0 3 8 0 0 0 -1 0 491 0 2 1 0 0 -1 3 -1 0 4 2 1 603.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 1 0 0 7.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 1 30.0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 7 0 0 1 0 0 -1 1 -1 0 2 0 0 22.0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 24.0 3 3
1 0 6 1 0 0 5 1 384 0 1 51 384 390 5 0 4 5 5 51 4 51 1 1 4 0 98.0 3 3
2 0 14 2 0 0 0 14 139 5 3 11 241 261 5 9 0 12 12 35 9 35 3 3 5 0 126.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 34.0 3 3
1 3 6 1 6 2 6 0 101 0 0 55 172 172 3 0 4 0 6 55 4 62 2 1 0 0 507.0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 1 0 0 0 0 0 -1 0 -1 0 2 0 0 55.0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 21 0 0 0 0 0 -1 0 -1 0 2 0 0 63.0 3 3
0 0 4 0 0 0 0 4 0 0 0 -1 0 39 0 1 0 0 0 -1 1 -1 0 2 0 0 74.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 2 0 0 18.0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 1 0 19.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 148.0 3 3
2 0 6 2 3 1 5 1 56 0 0 53 56 66 3 0 2 0 3 53 2 53 1 3 0 0 10.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 15 0 0 0 0 0 -1 0 -1 0 1 0 0 35.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 14.0 3 3
1 0 7 1 0 0 2 5 22 0 1 29 22 28 4 3 0 4 4 29 3 29 1 3 1 0 12.0 3 3
0 0 6 0 0 0 3 3 0 0 0 -1 0 70 0 1 0 0 0 -1 1 -1 0 3 0 0 117.0 3 3
3 0 7 3 3 1 3 4 30 0 0 55 30 58 3 1 2 0 3 55 3 55 1 4 1 1 34.0 3 3
1 0 6 1 4 1 4 2 64 0 0 58 64 72 4 0 3 0 4 58 3 58 1 1 1 0 35.0 3 3
1 0 10 1 0 0 3 7 46 0 1 24 46 301 3 2 1 3 3 24 3 24 1 1 0 0 149.0 3 3
2 0 10 2 0 0 3 7 15 0 1 52 15 180 4 2 3 4 4 52 5 52 1 4 0 1 128.0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 21 0 1 0 0 0 -1 1 -1 0 1 0 0 185.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 5 0 0 0 0 0 -1 0 -1 0 2 0 0 3.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 3 0 0 0 0 0 -1 0 -1 0 1 0 0 14.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 17.0 3 3
1 0 6 1 0 0 4 2 143 0 1 51 143 144 4 0 3 4 4 51 3 51 1 1 1 1 115.0 3 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 692 0 1 0 0 0 -1 1 -1 0 3 0 0 63.0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 235 0 0 0 0 0 -1 0 -1 0 2 1 1 85.0 3 3
0 0 12 0 0 0 3 9 0 0 0 -1 0 473 0 4 1 0 0 -1 5 -1 0 2 1 0 186.0 3 3
1 0 4 1 3 1 4 0 81 0 0 54 81 85 3 0 2 0 3 54 2 54 1 1 0 0 451.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 0 14.0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 26 0 0 0 0 0 -1 0 -1 0 3 0 0 13.0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 1 0 0 13.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 52 0 0 1 0 0 -1 1 -1 0 2 0 0 31.0 3 3
4 0 15 3 0 0 2 13 63 7 2 1 82 148 7 9 0 10 10 16 9 16 2 7 3 1 224.0 3 3
0 0 5 0 0 0 3 2 0 0 0 -1 0 25 0 0 1 0 0 -1 1 -1 0 2 1 0 45.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 9.0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 3 0 0 30.0 3 3
1 0 10 1 0 0 2 8 587 0 1 36 587 656 6 6 1 6 6 36 7 36 1 2 4 0 351.0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 34 0 0 0 0 0 -1 0 -1 0 4 0 0 17.0 3 3
2 0 7 2 3 1 3 4 104 0 1 47 113 113 4 3 2 4 7 47 5 57 2 2 2 0 91.0 3 3
0 0 6 0 0 0 3 3 0 0 0 -1 0 101 0 1 1 0 0 -1 2 -1 0 2 2 0 57.0 3 3
0 0 7 0 0 0 4 3 0 0 0 -1 0 58 0 0 2 0 0 -1 2 -1 0 6 2 0 50.0 3 3
0 0 7 0 0 0 3 4 0 0 0 -1 0 116 0 1 1 0 0 -1 2 -1 0 5 2 2 189.0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 2 0 0 9.0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 37 0 1 0 0 0 -1 1 -1 0 2 1 0 102.0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 40 0 1 1 0 0 -1 2 -1 0 1 1 0 51.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 2 0 18.0 3 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 142 0 0 1 0 0 -1 1 -1 0 2 2 2 210.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 1 0 0 5.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 1 0 0 21.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 157 0 0 1 0 0 -1 1 -1 0 2 0 0 77.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 6 0 0 1 0 0 -1 1 -1 0 1 0 0 4.0 3 3
0 0 5 0 0 0 2 3 0 0 0 -1 0 289 0 0 1 0 0 -1 1 -1 0 4 2 0 370.0 3 3
2 0 11 2 0 0 3 8 159 0 1 42 159 451 3 4 1 3 3 42 5 42 1 4 2 1 849.0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 13 0 0 1 0 0 -1 1 -1 0 2 1 0 38.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 5.0 3 3
1 0 6 1 0 0 1 5 36 0 1 31 36 84 3 2 0 3 3 31 2 31 1 3 1 1 121.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 28 0 0 0 0 0 -1 0 -1 0 1 0 0 61.0 3 3
0 0 4 0 0 0 4 0 0 0 0 -1 0 107 0 0 2 0 0 -1 2 -1 0 3 3 1 78.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 2 2 0 38.0 3 3
0 0 4 0 0 0 3 1 0 0 0 -1 0 124 0 0 1 0 0 -1 1 -1 0 1 0 0 110.0 3 3
2 0 5 2 3 1 3 2 49 0 0 62 49 54 3 1 2 0 3 62 3 62 1 2 0 0 5.0 3 3
0 0 3 0 0 0 0 3 0 0 0 -1 0 23 0 0 0 0 0 -1 0 -1 0 1 0 0 41.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 57.0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 20 0 0 0 0 0 -1 0 -1 0 2 0 0 110.0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 11 0 1 0 0 0 -1 1 -1 0 2 0 0 1770.0 3 3
1 0 9 1 0 0 3 6 6 0 1 13 6 60 3 2 1 3 3 13 3 13 1 3 1 0 55.0 3 3
2 0 6 2 3 1 4 2 102 0 0 57 102 134 3 0 2 0 3 57 2 57 1 2 0 0 366.0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 1 0 0 16.0 3 3
0 0 5 0 0 0 3 2 0 0 0 -1 0 15 0 1 1 0 0 -1 2 -1 0 2 1 1 81.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 10.0 3 3
2 0 9 2 0 0 0 9 37 4 2 22 58 68 4 5 0 7 7 22 5 49 2 2 1 1 21.0 3 3
1 0 6 1 0 0 4 2 96 0 1 51 96 179 3 0 3 3 3 51 3 51 1 1 0 0 126.0 3 3
2 0 7 2 0 0 2 5 263 0 1 20 263 283 5 4 0 5 5 20 4 20 1 3 0 0 148.0 3 3
3 0 9 3 0 0 4 5 455 0 1 47 455 455 8 3 4 8 8 47 7 47 1 4 1 2 179.0 3 3
3 0 15 2 3 1 4 11 203 4 3 13 320 350 4 7 2 10 13 13 9 59 4 3 0 0 285.0 3 3
6 0 13 3 3 1 4 9 205 4 2 1 316 360 4 6 2 7 10 46 8 57 3 6 5 1 682.0 3 3
0 0 3 0 0 0 3 0 0 0 0 -1 0 14 0 0 1 0 0 -1 1 -1 0 3 1 0 13.0 3 3
4 0 15 4 0 0 12 3 2631 0 1 50 2631 2631 15 2 12 15 15 50 14 50 1 4 0 0 1048.0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 34 0 0 0 0 0 -1 0 -1 0 2 0 0 34.0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 2 0 0 6.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 2 0 0 27.0 3 3
3 0 5 3 4 1 4 1 73 0 0 53 73 78 4 0 3 0 4 53 3 53 1 3 0 0 214.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 23.0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 2 0 0 32.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 1 0 0 1 0 0 -1 1 -1 0 1 1 0 31.0 3 3
0 0 5 0 0 0 3 2 0 0 0 -1 0 322 0 1 0 0 0 -1 1 -1 0 1 0 0 164.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 5 0 0 1 0 0 -1 1 -1 0 1 2 1 33.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 5.0 3 3
0 0 4 0 0 0 3 1 0 0 0 -1 0 40 0 0 1 0 0 -1 1 -1 0 5 2 0 529.0 3 3
2 0 10 2 0 0 3 7 210 0 1 18 210 286 3 3 1 3 3 18 4 18 1 4 1 2 159.0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 45 0 0 0 0 0 -1 0 -1 0 2 0 0 133.0 3 3
0 0 3 0 0 0 2 1 0 0 0 -1 0 58 0 0 0 0 0 -1 0 -1 0 2 0 0 58.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 20 0 0 1 0 0 -1 1 -1 0 1 0 0 6.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 7 0 0 0 0 0 -1 0 -1 0 1 0 0 8.0 3 3
5 0 24 4 4 1 5 19 158 8 3 11 454 638 8 12 4 14 18 42 16 59 4 5 12 4 1302.0 3 3
2 0 6 2 4 1 6 0 270 0 0 54 270 281 4 0 4 0 4 54 4 54 1 2 0 0 112.0 3 3
1 0 5 1 4 1 5 0 51 0 0 55 51 65 4 0 3 0 4 55 3 55 1 2 0 0 31.0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 205 0 0 0 0 0 -1 0 -1 0 2 0 0 608.0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 70 0 0 0 0 0 -1 0 -1 0 2 0 0 9.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 20 0 0 1 0 0 -1 1 -1 0 1 0 0 6.0 3 3
0 0 5 0 0 0 3 2 0 0 0 -1 0 80 0 0 1 0 0 -1 1 -1 0 2 1 0 10.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 5 0 0 0 0 0 -1 0 -1 0 2 0 0 60.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 146 0 0 0 0 0 -1 0 -1 0 1 0 1 52.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 341.0 3 3
3 0 4 3 3 1 3 1 55 0 0 55 55 55 3 0 2 0 3 55 2 55 1 4 0 0 81.0 3 3
0 0 2 0 0 0 0 2 0 0 0 -1 0 9 0 0 0 0 0 -1 0 -1 0 2 0 0 87.0 3 3
0 0 2 0 0 0 1 1 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 2 1 0 130.0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 371 0 1 0 0 0 -1 1 -1 0 2 0 0 185.0 3 3
2 0 5 2 4 1 5 0 111 0 0 55 111 117 4 0 3 0 4 55 3 55 1 3 0 0 61.0 3 3
5 0 21 3 5 1 5 16 456 4 3 1 680 865 5 9 4 10 15 58 13 58 4 7 5 3 1355.0 3 3
0 0 3 0 0 0 1 2 0 0 0 -1 0 113 0 0 0 0 0 -1 0 -1 0 1 1 0 67.0 3 3
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 1 411.0 3 3
0 0 6 0 0 0 3 3 0 0 0 -1 0 225 0 1 1 0 0 -1 2 -1 0 1 4 0 43.0 3 3
2 0 8 2 0 0 3 5 156 0 1 48 156 166 6 2 3 6 6 48 5 48 1 3 1 1 118.0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 220 0 1 0 0 0 -1 1 -1 0 1 1 0 79.0 3 3
3 0 8 3 0 0 2 6 262 0 1 45 262 326 5 4 0 5 5 45 4 45 1 5 4 1 297.0 3 3
0 0 4 0 0 0 1 3 0 0 0 -1 0 161 0 1 0 0 0 -1 1 -1 0 2 0 0 75.0 3 3
0 0 5 0 0 0 1 4 0 0 0 -1 0 39 0 0 0 0 0 -1 0 -1 0 2 0 1 202.0 3 3
1 0 5 1 3 1 3 2 23 0 0 53 23 27 3 0 2 0 3 53 2 53 1 2 0 0 4.0 3 3
0 0 2 0 0 0 2 0 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 2 0 0 9.0 3 3
0 0 4 0 0 0 2 2 0 0 0 -1 0 255 0 0 0 0 0 -1 0 -1 0 2 0 0 213.0 3 3
0 0 1 0 0 0 1 0 0 0 0 -1 0 14 0 0 0 0 0 -1 0 -1 0 1 0 0 4.0 3 3
