TotalPeopleInBurst MaximumCodeBurstLate NumberOfChanges MaxPeopleInBurst TotalBurstSizeLate NumberCodeBurstsLate NumberOfChangesLate NumberOfChangesEarly MaxChurnInBurst MaximumCodeBurstEarly NumberCodeBurstsEarly TimeFirstBurst TotalChurnInBurst ChurnTotal MaximumCodeBurst NumberOfConsecutiveChangesEarly NumberConsecutiveChangesLate TotalBurstSizeEarly TotalBurstSize TimeMaxBurst NumberConsecutiveChanges TimeLastBurst NumberCodeBursts PeopleTotal pre NumberOfDefects TLOC GapSize BurstSize
0 0 5 0 0 0 0 5 0 0 0 -1 0 76 0 2 0 0 0 -1 2 -1 0 2 0 0 112.0 4 5
0 0 3 0 0 0 3 0 0 0 0 -1 0 18 0 0 2 0 0 -1 2 -1 0 2 2 0 10.0 4 5
0 0 3 0 0 0 1 2 0 0 0 -1 0 12 0 0 0 0 0 -1 0 -1 0 2 0 0 5.0 4 5
3 0 10 3 0 0 7 3 124 0 1 46 124 124 10 2 7 10 10 46 9 46 1 3 1 0 165.0 4 5
0 0 4 0 0 0 1 3 0 0 0 -1 0 24 0 1 0 0 0 -1 1 -1 0 2 0 0 12.0 4 5
0 0 7 0 0 0 1 6 0 0 0 -1 0 94 0 3 0 0 0 -1 3 -1 0 2 1 0 94.0 4 5
0 0 3 0 0 0 3 0 0 0 0 -1 0 18 0 0 1 0 0 -1 1 -1 0 1 0 0 5.0 4 5
0 0 5 0 0 0 3 2 0 0 0 -1 0 166 0 1 2 0 0 -1 3 -1 0 2 0 0 9.0 4 5
3 0 11 3 0 0 5 6 323 0 1 44 323 323 11 5 5 11 11 44 10 44 1 3 10 0 42.0 4 5
3 0 7 3 0 0 3 4 81 0 1 42 81 81 7 3 3 7 7 42 6 42 1 3 1 0 67.0 4 5
0 0 3 0 0 0 2 1 0 0 0 -1 0 145 0 0 1 0 0 -1 1 -1 0 1 0 0 224.0 4 5
0 0 3 0 0 0 3 0 0 0 0 -1 0 4 0 0 2 0 0 -1 2 -1 0 2 2 0 73.0 4 5
0 0 4 0 0 0 0 4 0 0 0 -1 0 37 0 3 0 0 0 -1 3 -1 0 1 0 0 35.0 4 5
0 0 4 0 0 0 3 1 0 0 0 -1 0 20 0 0 3 0 0 -1 3 -1 0 2 4 0 147.0 4 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 4 0 1 0 0 0 -1 1 -1 0 1 0 0 23.0 4 5
0 0 10 0 0 0 2 8 0 0 0 -1 0 609 0 4 1 0 0 -1 5 -1 0 2 1 0 116.0 4 5
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 32.0 4 5
0 0 3 0 0 0 0 3 0 0 0 -1 0 7 0 1 0 0 0 -1 1 -1 0 3 0 0 7.0 4 5
0 0 5 0 0 0 1 4 0 0 0 -1 0 383 0 1 0 0 0 -1 1 -1 0 3 1 0 119.0 4 5
0 0 3 0 0 0 1 2 0 0 0 -1 0 206 0 1 0 0 0 -1 1 -1 0 2 0 0 17.0 4 5
0 0 4 0 0 0 1 3 0 0 0 -1 0 131 0 1 0 0 0 -1 1 -1 0 3 0 0 8.0 4 5
0 0 5 0 0 0 0 5 0 0 0 -1 0 104 0 1 0 0 0 -1 1 -1 0 5 0 0 20.0 4 5
3 0 15 3 0 0 7 8 8012 0 1 39 8012 9252 14 6 7 14 14 39 13 39 1 3 11 0 2039.0 4 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 1 0 0 51.0 4 5
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 57.0 4 5
0 0 5 0 0 0 3 2 0 0 0 -1 0 100 0 1 2 0 0 -1 3 -1 0 2 1 0 8.0 4 5
8 0 24 6 0 0 5 19 564 10 3 1 818 832 10 15 5 22 22 12 20 49 3 8 2 2 264.0 4 5
0 0 6 0 0 0 1 5 0 0 0 -1 0 53 0 1 0 0 0 -1 1 -1 0 3 1 0 94.0 4 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 49.0 4 5
3 0 19 3 0 0 6 13 229 0 1 26 229 1049 5 7 5 5 5 26 12 26 1 6 3 3 500.0 4 5
0 0 2 0 0 0 1 1 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 2 0 0 80.0 4 5
0 0 4 0 0 0 0 4 0 0 0 -1 0 14 0 2 0 0 0 -1 2 -1 0 2 0 0 5.0 4 5
0 0 5 0 0 0 1 4 0 0 0 -1 0 37 0 1 0 0 0 -1 1 -1 0 3 0 0 394.0 4 5
0 0 4 0 0 0 1 3 0 0 0 -1 0 140 0 1 0 0 0 -1 1 -1 0 2 1 0 25.0 4 5
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 23.0 4 5
0 0 5 0 0 0 1 4 0 0 0 -1 0 362 0 1 0 0 0 -1 1 -1 0 3 1 0 76.0 4 5
0 0 1 0 0 0 1 0 0 0 0 -1 0 9 0 0 0 0 0 -1 0 -1 0 1 0 0 20.0 4 5
0 0 2 0 0 0 2 0 0 0 0 -1 0 30 0 0 0 0 0 -1 0 -1 0 1 0 0 7.0 4 5
0 0 2 0 0 0 2 0 0 0 0 -1 0 2 0 0 1 0 0 -1 1 -1 0 1 1 0 22.0 4 5
2 0 7 2 5 1 5 2 697 0 0 54 697 698 5 0 4 0 5 54 4 54 1 3 0 0 83.0 4 5
0 0 5 0 0 0 1 4 0 0 0 -1 0 45 0 1 0 0 0 -1 1 -1 0 2 1 0 40.0 4 5
0 0 3 0 0 0 0 3 0 0 0 -1 0 17 0 1 0 0 0 -1 1 -1 0 2 0 0 17.0 4 5
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 31.0 4 5
0 0 2 0 0 0 2 0 0 0 0 -1 0 20 0 0 1 0 0 -1 1 -1 0 2 5 1 169.0 4 5
0 0 4 0 0 0 2 2 0 0 0 -1 0 25 0 0 0 0 0 -1 0 -1 0 2 0 0 14.0 4 5
0 0 2 0 0 0 2 0 0 0 0 -1 0 72 0 0 1 0 0 -1 1 -1 0 1 0 0 24.0 4 5
0 0 5 0 0 0 1 4 0 0 0 -1 0 73 0 1 0 0 0 -1 1 -1 0 3 0 0 18.0 4 5
0 0 4 0 0 0 1 3 0 0 0 -1 0 228 0 1 0 0 0 -1 1 -1 0 2 1 0 6.0 4 5
0 0 3 0 0 0 3 0 0 0 0 -1 0 14 0 0 2 0 0 -1 2 -1 0 3 0 0 328.0 4 5
0 0 2 0 0 0 2 0 0 0 0 -1 0 20 0 0 1 0 0 -1 1 -1 0 1 1 0 53.0 4 5
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 51.0 4 5
0 0 3 0 0 0 0 3 0 0 0 -1 0 18 0 1 0 0 0 -1 1 -1 0 1 0 0 20.0 4 5
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 90.0 4 5
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 14.0 4 5
0 0 7 0 0 0 2 5 0 0 0 -1 0 29 0 2 0 0 0 -1 2 -1 0 4 0 0 19.0 4 5
0 0 6 0 0 0 1 5 0 0 0 -1 0 1159 0 2 0 0 0 -1 2 -1 0 2 0 0 159.0 4 5
1 0 7 1 0 0 1 6 38 0 1 1 38 48 5 4 0 5 5 1 4 1 1 3 2 0 24.0 4 5
2 0 9 2 0 0 8 1 185 0 1 49 185 185 9 0 8 9 9 49 8 49 1 2 3 2 121.0 4 5
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 1 68.0 4 5
0 0 7 0 0 0 2 5 0 0 0 -1 0 338 0 3 1 0 0 -1 4 -1 0 6 0 0 174.0 4 5
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 1 0 7.0 4 5
0 0 4 0 0 0 3 1 0 0 0 -1 0 31 0 0 1 0 0 -1 1 -1 0 1 1 0 5.0 4 5
0 0 1 0 0 0 1 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 23.0 4 5
0 0 9 0 0 0 2 7 0 0 0 -1 0 565 0 3 1 0 0 -1 4 -1 0 2 0 0 119.0 4 5
0 0 4 0 0 0 0 4 0 0 0 -1 0 104 0 3 0 0 0 -1 3 -1 0 2 0 0 55.0 4 5
1 0 9 1 0 0 4 5 153 0 1 48 153 188 6 2 4 6 6 48 6 48 1 2 2 0 588.0 4 5
3 0 8 3 0 0 7 1 165 0 1 49 165 165 8 0 7 8 8 49 7 49 1 3 4 2 121.0 4 5
0 0 2 0 0 0 1 1 0 0 0 -1 0 15 0 0 0 0 0 -1 0 -1 0 2 1 0 27.0 4 5
0 0 1 0 0 0 1 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 99.0 4 5
0 0 3 0 0 0 0 3 0 0 0 -1 0 11 0 1 0 0 0 -1 1 -1 0 3 0 0 13.0 4 5
0 0 1 0 0 0 0 1 0 0 0 -1 0 4 0 0 0 0 0 -1 0 -1 0 1 1 0 56.0 4 5
0 0 5 0 0 0 3 2 0 0 0 -1 0 45 0 1 1 0 0 -1 2 -1 0 2 0 0 48.0 4 5
0 0 2 0 0 0 2 0 0 0 0 -1 0 16 0 0 1 0 0 -1 1 -1 0 1 0 0 151.0 4 5
0 0 14 0 0 0 2 12 0 0 0 -1 0 398 0 5 1 0 0 -1 6 -1 0 5 1 2 133.0 4 5
0 0 5 0 0 0 1 4 0 0 0 -1 0 103 0 1 1 0 0 -1 2 -1 0 3 1 0 25.0 4 5
7 0 26 7 0 0 6 20 654 0 1 25 654 746 21 16 6 21 21 25 22 25 1 9 5 0 586.0 4 5
0 0 4 0 0 0 4 0 0 0 0 -1 0 759 0 0 3 0 0 -1 3 -1 0 3 0 1 2084.0 4 5
0 0 9 0 0 0 3 6 0 0 0 -1 0 246 0 2 2 0 0 -1 4 -1 0 2 4 0 200.0 4 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 128.0 4 5
0 0 5 0 0 0 2 3 0 0 0 -1 0 62 0 1 1 0 0 -1 2 -1 0 5 0 0 29.0 4 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 5.0 4 5
0 0 5 0 0 0 2 3 0 0 0 -1 0 26 0 0 1 0 0 -1 1 -1 0 3 1 0 16.0 4 5
0 0 4 0 0 0 1 3 0 0 0 -1 0 26 0 1 0 0 0 -1 1 -1 0 2 0 0 12.0 4 5
0 0 3 0 0 0 1 2 0 0 0 -1 0 8 0 0 0 0 0 -1 0 -1 0 3 0 0 65.0 4 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 6 0 1 0 0 0 -1 1 -1 0 2 0 0 4.0 4 5
0 0 3 0 0 0 1 2 0 0 0 -1 0 913 0 0 0 0 0 -1 0 -1 0 2 1 0 417.0 4 5
0 0 4 0 0 0 0 4 0 0 0 -1 0 18 0 2 0 0 0 -1 2 -1 0 2 0 0 6.0 4 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 7 0 1 0 0 0 -1 1 -1 0 2 0 0 51.0 4 5
0 0 3 0 0 0 0 3 0 0 0 -1 0 7 0 1 0 0 0 -1 1 -1 0 3 0 0 13.0 4 5
0 0 6 0 0 0 0 6 0 0 0 -1 0 98 0 4 0 0 0 -1 4 -1 0 1 1 0 157.0 4 5
0 0 4 0 0 0 1 3 0 0 0 -1 0 145 0 1 0 0 0 -1 1 -1 0 2 1 0 43.0 4 5
0 0 5 0 0 0 1 4 0 0 0 -1 0 73 0 2 0 0 0 -1 2 -1 0 2 2 0 75.0 4 5
3 0 5 3 0 0 1 4 19 0 1 41 19 19 5 3 1 5 5 41 4 41 1 3 3 0 23.0 4 5
0 0 4 0 0 0 1 3 0 0 0 -1 0 85 0 1 0 0 0 -1 1 -1 0 2 1 0 8.0 4 5
5 0 5 5 5 1 5 0 69 0 0 55 69 69 5 0 4 0 5 55 4 55 1 5 0 1 522.0 4 5
0 0 4 0 0 0 2 2 0 0 0 -1 0 89 0 0 0 0 0 -1 0 -1 0 3 1 0 22.0 4 5
1 0 13 1 7 1 7 6 378 0 0 50 378 913 7 1 6 0 7 50 7 50 1 4 2 0 377.0 4 5
2 0 14 2 0 0 3 11 93 0 1 28 93 784 5 5 2 5 5 28 7 28 1 8 1 2 261.0 4 5
0 0 3 0 0 0 3 0 0 0 0 -1 0 62 0 0 2 0 0 -1 2 -1 0 3 1 0 59.0 4 5
0 0 5 0 0 0 1 4 0 0 0 -1 0 1117 0 1 0 0 0 -1 1 -1 0 2 1 0 163.0 4 5
4 0 7 4 7 1 7 0 392 0 0 53 392 392 7 0 6 0 7 53 6 53 1 4 16 2 593.0 4 5
0 0 4 0 0 0 3 1 0 0 0 -1 0 39 0 0 2 0 0 -1 2 -1 0 2 2 0 76.0 4 5
3 0 7 3 0 0 5 2 232 0 1 46 232 232 7 1 5 7 7 46 6 46 1 3 2 0 226.0 4 5
3 0 10 3 0 0 4 6 179 0 1 39 179 179 10 5 4 10 10 39 9 39 1 3 6 3 126.0 4 5
0 0 6 0 0 0 2 4 0 0 0 -1 0 223 0 1 1 0 0 -1 2 -1 0 2 0 1 18.0 4 5
2 0 10 2 5 1 5 5 108 0 0 52 108 339 5 2 4 0 5 52 6 52 1 3 5 0 195.0 4 5
0 0 3 0 0 0 1 2 0 0 0 -1 0 11 0 0 0 0 0 -1 0 -1 0 2 0 0 94.0 4 5
0 0 4 0 0 0 3 1 0 0 0 -1 0 27 0 0 3 0 0 -1 3 -1 0 3 1 0 63.0 4 5
0 0 1 0 0 0 1 0 0 0 0 -1 0 5 0 0 0 0 0 -1 0 -1 0 1 0 0 26.0 4 5
0 0 1 0 0 0 1 0 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 1 0 0 72.0 4 5
0 0 5 0 0 0 2 3 0 0 0 -1 0 93 0 0 1 0 0 -1 1 -1 0 4 0 0 41.0 4 5
0 0 2 0 0 0 1 1 0 0 0 -1 0 3 0 0 0 0 0 -1 0 -1 0 2 0 0 6.0 4 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 8 0 1 0 0 0 -1 1 -1 0 2 0 0 5.0 4 5
0 0 2 0 0 0 1 1 0 0 0 -1 0 11 0 0 0 0 0 -1 0 -1 0 2 0 0 50.0 4 5
0 0 1 0 0 0 0 1 0 0 0 -1 0 38 0 0 0 0 0 -1 0 -1 0 2 0 0 7.0 4 5
0 0 5 0 0 0 1 4 0 0 0 -1 0 315 0 2 0 0 0 -1 2 -1 0 2 2 0 101.0 4 5
3 0 7 3 0 0 6 1 59 0 1 48 59 59 7 0 6 7 7 48 6 48 1 3 0 0 97.0 4 5
0 0 4 0 0 0 2 2 0 0 0 -1 0 55 0 1 2 0 0 -1 3 -1 0 1 0 0 55.0 4 5
2 0 7 2 0 0 5 2 75 0 1 48 75 75 7 1 5 7 7 48 6 48 1 2 5 0 74.0 4 5
0 0 1 0 0 0 0 1 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 34.0 4 5
0 0 5 0 0 0 1 4 0 0 0 -1 0 18 0 1 0 0 0 -1 1 -1 0 4 0 0 6.0 4 5
0 0 3 0 0 0 3 0 0 0 0 -1 0 15 0 0 2 0 0 -1 2 -1 0 3 0 0 62.0 4 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 8 0 1 0 0 0 -1 1 -1 0 2 0 0 5.0 4 5
0 0 5 0 0 0 1 4 0 0 0 -1 0 63 0 1 0 0 0 -1 1 -1 0 5 0 0 50.0 4 5
0 0 3 0 0 0 1 2 0 0 0 -1 0 58 0 1 0 0 0 -1 1 -1 0 2 0 0 12.0 4 5
2 0 5 2 5 1 5 0 36 0 0 50 36 36 5 0 4 0 5 50 4 50 1 2 0 0 265.0 4 5
0 0 4 0 0 0 2 2 0 0 0 -1 0 229 0 1 2 0 0 -1 3 -1 0 2 1 0 163.0 4 5
0 0 4 0 0 0 2 2 0 0 0 -1 0 10 0 1 2 0 0 -1 3 -1 0 2 2 0 9.0 4 5
0 0 4 0 0 0 2 2 0 0 0 -1 0 421 0 0 1 0 0 -1 1 -1 0 2 0 0 106.0 4 5
0 0 4 0 0 0 1 3 0 0 0 -1 0 137 0 1 0 0 0 -1 1 -1 0 4 2 0 111.0 4 5
0 0 3 0 0 0 3 0 0 0 0 -1 0 26 0 0 2 0 0 -1 2 -1 0 1 0 0 126.0 4 5
0 0 3 0 0 0 2 1 0 0 0 -1 0 31 0 0 0 0 0 -1 0 -1 0 2 0 0 93.0 4 5
0 0 6 0 0 0 3 3 0 0 0 -1 0 114 0 0 1 0 0 -1 1 -1 0 2 0 1 104.0 4 5
3 0 11 3 0 0 2 9 1467 0 1 47 1467 3214 5 5 2 5 5 47 7 47 1 3 1 1 694.0 4 5
0 0 5 0 0 0 0 5 0 0 0 -1 0 193 0 2 0 0 0 -1 2 -1 0 2 0 0 70.0 4 5
0 0 5 0 0 0 1 4 0 0 0 -1 0 645 0 2 0 0 0 -1 2 -1 0 2 0 0 160.0 4 5
4 0 16 3 0 0 5 11 158 9 2 27 272 280 9 9 4 14 14 27 13 45 2 4 4 0 92.0 4 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 6.0 4 5
0 0 6 0 0 0 2 4 0 0 0 -1 0 182 0 2 1 0 0 -1 3 -1 0 2 0 0 31.0 4 5
0 0 6 0 0 0 1 5 0 0 0 -1 0 463 0 3 0 0 0 -1 3 -1 0 2 0 0 55.0 4 5
0 0 4 0 0 0 2 2 0 0 0 -1 0 112 0 1 2 0 0 -1 3 -1 0 1 2 0 9.0 4 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 14.0 4 5
0 0 4 0 0 0 1 3 0 0 0 -1 0 110 0 1 0 0 0 -1 1 -1 0 3 0 0 13.0 4 5
0 0 10 0 0 0 3 7 0 0 0 -1 0 504 0 3 2 0 0 -1 5 -1 0 4 2 0 389.0 4 5
2 0 17 2 0 0 1 16 387 0 1 1 387 593 10 12 0 10 10 1 12 1 1 2 1 0 540.0 4 5
0 0 3 0 0 0 2 1 0 0 0 -1 0 8 0 0 1 0 0 -1 1 -1 0 2 0 0 44.0 4 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 1 31.0 4 5
0 0 3 0 0 0 2 1 0 0 0 -1 0 13 0 0 0 0 0 -1 0 -1 0 2 0 0 33.0 4 5
0 0 5 0 0 0 1 4 0 0 0 -1 0 232 0 2 0 0 0 -1 2 -1 0 2 1 0 54.0 4 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 38.0 4 5
0 0 2 0 0 0 1 1 0 0 0 -1 0 2 0 0 0 0 0 -1 0 -1 0 2 1 0 56.0 4 5
0 0 4 0 0 0 1 3 0 0 0 -1 0 102 0 1 0 0 0 -1 1 -1 0 1 1 0 9.0 4 5
0 0 7 0 0 0 0 7 0 0 0 -1 0 29 0 3 0 0 0 -1 3 -1 0 4 3 0 32.0 4 5
0 0 4 0 0 0 2 2 0 0 0 -1 0 33 0 0 0 0 0 -1 0 -1 0 3 1 0 7.0 4 5
0 0 4 0 0 0 1 3 0 0 0 -1 0 9 0 0 1 0 0 -1 1 -1 0 2 0 0 81.0 4 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 2 0 1 0 0 0 -1 1 -1 0 1 0 0 16.0 4 5
0 0 4 0 0 0 2 2 0 0 0 -1 0 75 0 0 1 0 0 -1 1 -1 0 3 0 0 8.0 4 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 5.0 4 5
0 0 3 0 0 0 3 0 0 0 0 -1 0 147 0 0 2 0 0 -1 2 -1 0 3 5 1 128.0 4 5
0 0 5 0 0 0 5 0 0 0 0 -1 0 413 0 0 3 0 0 -1 3 -1 0 3 5 0 236.0 4 5
0 0 2 0 0 0 1 1 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 19.0 4 5
0 0 11 0 0 0 3 8 0 0 0 -1 0 362 0 4 2 0 0 -1 6 -1 0 3 0 2 98.0 4 5
0 0 3 0 0 0 2 1 0 0 0 -1 0 57 0 0 1 0 0 -1 1 -1 0 2 1 0 52.0 4 5
0 0 12 0 0 0 2 10 0 0 0 -1 0 1247 0 5 1 0 0 -1 6 -1 0 2 0 1 256.0 4 5
0 0 2 0 0 0 2 0 0 0 0 -1 0 45 0 0 0 0 0 -1 0 -1 0 2 0 0 8.0 4 5
0 0 3 0 0 0 2 1 0 0 0 -1 0 37 0 0 0 0 0 -1 0 -1 0 2 1 0 5.0 4 5
0 0 9 0 0 0 1 8 0 0 0 -1 0 272 0 2 0 0 0 -1 2 -1 0 3 0 0 37.0 4 5
0 0 5 0 0 0 2 3 0 0 0 -1 0 430 0 1 2 0 0 -1 3 -1 0 3 0 0 183.0 4 5
2 0 7 2 0 0 4 3 236 0 1 44 236 236 7 2 4 7 7 44 6 44 1 2 3 1 22.0 4 5
0 0 4 0 0 0 2 2 0 0 0 -1 0 50 0 1 2 0 0 -1 3 -1 0 3 3 0 55.0 4 5
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 37.0 4 5
0 0 3 0 0 0 1 2 0 0 0 -1 0 10 0 0 0 0 0 -1 0 -1 0 2 0 0 12.0 4 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 6 0 1 0 0 0 -1 1 -1 0 2 0 0 11.0 4 5
0 0 6 0 0 0 2 4 0 0 0 -1 0 451 0 1 0 0 0 -1 1 -1 0 4 2 0 117.0 4 5
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 21.0 4 5
0 0 3 0 0 0 1 2 0 0 0 -1 0 20 0 1 0 0 0 -1 1 -1 0 2 0 0 7.0 4 5
0 0 4 0 0 0 2 2 0 0 0 -1 0 33 0 1 1 0 0 -1 2 -1 0 2 0 0 82.0 4 5
0 0 4 0 0 0 1 3 0 0 0 -1 0 15 0 1 0 0 0 -1 1 -1 0 4 0 0 5.0 4 5
0 0 4 0 0 0 2 2 0 0 0 -1 0 120 0 1 1 0 0 -1 2 -1 0 3 0 0 10.0 4 5
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 25.0 4 5
0 0 10 0 0 0 2 8 0 0 0 -1 0 446 0 3 1 0 0 -1 4 -1 0 3 5 0 89.0 4 5
0 0 4 0 0 0 1 3 0 0 0 -1 0 155 0 1 1 0 0 -1 2 -1 0 1 0 1 213.0 4 5
0 0 3 0 0 0 3 0 0 0 0 -1 0 44 0 0 1 0 0 -1 1 -1 0 2 0 0 61.0 4 5
0 0 3 0 0 0 2 1 0 0 0 -1 0 32 0 0 1 0 0 -1 1 -1 0 2 1 0 19.0 4 5
0 0 3 0 0 0 1 2 0 0 0 -1 0 102 0 1 0 0 0 -1 1 -1 0 1 0 0 94.0 4 5
0 0 4 0 0 0 3 1 0 0 0 -1 0 38 0 0 1 0 0 -1 1 -1 0 3 5 1 212.0 4 5
0 0 11 0 0 0 1 10 0 0 0 -1 0 333 0 5 1 0 0 -1 6 -1 0 3 1 0 515.0 4 5
0 0 13 0 0 0 3 10 0 0 0 -1 0 1401 0 7 2 0 0 -1 9 -1 0 3 3 1 372.0 4 5
0 0 2 0 0 0 2 0 0 0 0 -1 0 22 0 0 0 0 0 -1 0 -1 0 1 0 0 4.0 4 5
0 0 3 0 0 0 3 0 0 0 0 -1 0 79 0 0 2 0 0 -1 2 -1 0 3 1 1 486.0 4 5
0 0 2 0 0 0 2 0 0 0 0 -1 0 6 0 0 0 0 0 -1 0 -1 0 2 0 0 66.0 4 5
0 0 3 0 0 0 1 2 0 0 0 -1 0 3 0 1 0 0 0 -1 1 -1 0 2 0 0 16.0 4 5
0 0 4 0 0 0 4 0 0 0 0 -1 0 144 0 0 2 0 0 -1 2 -1 0 1 0 0 521.0 4 5
0 0 4 0 0 0 1 3 0 0 0 -1 0 403 0 1 0 0 0 -1 1 -1 0 2 0 1 120.0 4 5
0 0 3 0 0 0 3 0 0 0 0 -1 0 1152 0 0 2 0 0 -1 2 -1 0 2 1 0 395.0 4 5
0 0 2 0 0 0 0 2 0 0 0 -1 0 5 0 1 0 0 0 -1 1 -1 0 2 0 0 16.0 4 5
0 0 5 0 0 0 2 3 0 0 0 -1 0 137 0 0 0 0 0 -1 0 -1 0 4 1 0 15.0 4 5
0 0 1 0 0 0 0 1 0 0 0 -1 0 3 0 0 0 0 0 -1 0 -1 0 2 0 0 36.0 4 5
0 0 7 0 0 0 4 3 0 0 0 -1 0 321 0 1 3 0 0 -1 4 -1 0 5 1 0 116.0 4 5
0 0 2 0 0 0 2 0 0 0 0 -1 0 31 0 0 0 0 0 -1 0 -1 0 1 0 0 501.0 4 5
4 0 10 4 0 0 3 7 120 0 1 44 120 281 5 4 3 5 5 44 7 44 1 6 2 0 323.0 4 5
4 0 5 4 5 1 5 0 165 0 0 55 165 165 5 0 4 0 5 55 4 55 1 4 0 0 9.0 4 5
0 0 2 0 0 0 1 1 0 0 0 -1 0 11 0 0 0 0 0 -1 0 -1 0 1 0 1 27.0 4 5
0 0 5 0 0 0 4 1 0 0 0 -1 0 80 0 0 3 0 0 -1 3 -1 0 3 1 0 94.0 4 5
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 1 2 18.0 4 5
0 0 11 0 0 0 4 7 0 0 0 -1 0 94 0 4 3 0 0 -1 7 -1 0 5 2 0 278.0 4 5
0 0 6 0 0 0 2 4 0 0 0 -1 0 209 0 2 1 0 0 -1 3 -1 0 2 0 0 37.0 4 5
2 0 23 1 0 0 4 19 774 7 3 1 1381 1482 7 15 3 18 18 28 18 28 3 2 6 0 641.0 4 5
0 0 2 0 0 0 2 0 0 0 0 -1 0 336 0 0 0 0 0 -1 0 -1 0 1 0 0 191.0 4 5
0 0 4 0 0 0 1 3 0 0 0 -1 0 15 0 0 0 0 0 -1 0 -1 0 3 0 0 49.0 4 5
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 12.0 4 5
4 0 12 4 0 0 6 6 130 0 1 42 130 130 12 5 6 12 12 42 11 42 1 4 6 1 60.0 4 5
0 0 5 0 0 0 1 4 0 0 0 -1 0 35 0 1 0 0 0 -1 1 -1 0 3 0 0 22.0 4 5
6 0 12 6 0 0 7 5 328 0 1 46 328 340 11 3 7 11 11 46 10 46 1 6 4 2 140.0 4 5
0 0 5 0 0 0 1 4 0 0 0 -1 0 67 0 3 0 0 0 -1 3 -1 0 2 0 0 26.0 4 5
0 0 1 0 0 0 1 0 0 0 0 -1 0 0 0 0 0 0 0 -1 0 -1 0 1 0 0 27.0 4 5
0 0 3 0 0 0 3 0 0 0 0 -1 0 10 0 0 1 0 0 -1 1 -1 0 1 2 0 152.0 4 5
0 0 4 0 0 0 0 4 0 0 0 -1 0 13 0 2 0 0 0 -1 2 -1 0 4 0 0 148.0 4 5
1 0 7 1 0 0 6 1 1041 0 1 49 1041 1041 7 0 6 7 7 49 6 49 1 1 10 31 480.0 4 5
